"","year","number","day","month","duration","frame","place","region","goal","form","part","noorg","smorl","psmorl","smon","psmon","union","church","sdp","cp","green","centmodr","right","establ","left","reaction","arrested","wounded","instit","ac","ic","numberac","city","numberic","multeven","c","smo1","smo2","smo3","country","sform","nsm","sgoal","part2","union2","church2","sdp2","left2","centmod2","cp2","green2","establ2","fascrac","cmfinal","sform2","partpm"
"3683",87,107,28,11,1,"national","medium-sized town",314,"andere Bildungsfrage","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,87107,NA,NA,NA,"france","demonstrative",0,"education",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",9.38086303939963
"3684",87,108,28,11,1,"national","medium-sized town",314,"andere Bildungsfrage","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,7,87108,NA,NA,NA,"france","demonstrative",0,"education",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",9.38086303939963
"3685",87,115,28,11,1,"national","medium-sized town",321,"Universit0ten, Stude","manifestation, march",1000,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,321,NA,1,87115,3754,NA,NA,"france","demonstrative",0,"student movement",1000,1,0,0,0,0,0,0,0,0,0,"demonstrative",18.7617260787993
"3686",87,116,28,11,1,"national","large city",303,"Universit0ten, Stude","manifestation, march",3000,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,303,NA,1,87116,3754,NA,NA,"france","demonstrative",0,"student movement",3000,1,0,0,0,0,0,0,0,0,0,"demonstrative",56.2851782363984
"3687",87,117,1,12,1,"national","large city",301,"gegen Rassismus","manifestation, march",90000,0,0,0,1,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","no",3926,301,NA,1,87117,3400,3725,3750,"france","demonstrative",1,"anti-racism",90000,1,0,1,0,0,0,0,0,0,0,"demonstrative",1688.55534709195
"3688",87,119,1,12,1,"national",NA,NA,"gegen Rassismus","publication pour act",1,0,0,0,1,0,"yes","no",1,1,1,0,0,1,1,60,0,0,"no","yes, other event","no",3926,NA,NA,1,87119,3106,3110,3401,"france","conventional",1,"anti-racism",1,1,0,1,1,0,1,1,1,0,0,"conventional",0.0187617260787992
"3689",87,120,8,12,1,"local","large city",301,"gegen Bau Verkehrsin","publication pour act",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,301,NA,1,87120,3218,NA,NA,"france","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3690",87,121,8,12,1,"international",NA,NA,"f0r Menschenrechte ""","publication pour app",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,87121,3777,NA,NA,"france","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3691",87,122,8,12,1,"national","large city",301,"B0rgerrechte links","manifestation, march",10000,0,0,0,1,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,87122,3650,NA,NA,"france","demonstrative",0,"civil rights",10000,1,0,0,0,0,0,0,0,0,0,"demonstrative",187.617260787993
"3692",87,123,8,12,1,"national","large city",301,"B0rgerrechte links","manifestation avec v",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,87123,NA,NA,NA,"france","light violence",0,"civil rights",50,0,0,0,0,0,0,0,0,0,0,"light violence",0.938086303939962
"3693",87,124,8,12,1,"local","small town or countr",301,"andere Bildungsfrage","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,87124,NA,NA,NA,"france","demonstrative",0,"education",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",18.7617260787993
"3694",87,125,8,12,1,"local","small town or countr",302,"gegen Atomenergie","manifestation, march",400,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,3710,1,87125,NA,NA,NA,"france","demonstrative",1,"anti-nuclear movemen",400,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.50469043151969
"3695",87,126,22,12,1,"local","medium-sized town",308,"Gegenmobilisierung S","manifestation, march",1000,0,0,0,0,0,"no","no",0,0,0,0,1,0,0,60,0,0,NA,NA,NA,NA,308,NA,1,87126,NA,NA,NA,"france","demonstrative",0,"right-wing extremism",1000,0,0,0,0,0,0,0,0,1,0,"demonstrative",18.7617260787993
"3696",87,128,22,12,1,"national","large city",301,"anderes Arbeiterbewe","autres confrontative",200,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,41,0,0,NA,NA,NA,NA,301,NA,1,87128,NA,NA,NA,"france","light violence",0,"labor movement",200,0,0,0,0,0,0,0,0,0,0,"light violence",3.75234521575984
"3697",87,129,22,12,1,"local","large city",301,"anderes Arbeiterbewe","blocus ou autres for",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,87129,NA,NA,NA,"france","confrontative",0,"labor movement",200,0,0,0,0,0,0,0,0,0,0,"confrontative",3.75234521575984
"3698",87,130,22,12,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,2,87130,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3699",88,1,5,1,1,"international","large city",301,"anderes","attentat, incendie c",5,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,1,NA,NA,NA,NA,301,NA,1,88001,NA,NA,NA,"france","heavy violence",0,"other goals",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3700",88,2,5,1,1,"national",NA,NA,"Unterst0tzung politi","publication pour act",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88002,3460,NA,NA,"france","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3701",88,3,12,1,1,"local","large city",301,"anderes","attentat, incendie c",5,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,88003,3516,NA,NA,"france","heavy violence",0,"other goals",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3702",88,5,19,1,1,"national","large city",301,"Gegenmobilisierung F","manifestation, march",5000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"yes",NA,NA,3026,301,3001,1,88005,NA,NA,NA,"france","demonstrative",1,"coutermobilization",5000,0,0,0,0,0,0,0,0,0,1,"demonstrative",93.8086303939963
"3703",88,6,26,1,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,9,88006,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3704",88,16,26,1,1,"international","large city",301,"f0r Menschenrechte ""","gr0ve faim",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,301,NA,1,88016,NA,NA,NA,"france","confrontative",1,"other solidarity mov",5,0,0,0,0,0,0,0,0,0,0,"confrontative",0.0938086303939965
"3705",88,17,2,2,1,"international",NA,NA,"f0r spezifische poli","publication pour act",1,0,0,0,1,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88017,3106,3406,3412,"france","conventional",1,"other solidarity mov",1,1,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3706",88,18,2,2,1,"national","large city",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,323,NA,2,88018,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3707",88,20,9,2,9,"national","small town or countr",301,"abstrakte ziele Auto","gr0ve faim",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88020,3600,NA,NA,"france","confrontative",1,"other autonomous mov",5,0,0,0,0,0,0,0,0,0,0,"confrontative",0.0938086303939965
"3708",88,21,16,2,1,"international",NA,NA,"anderes Solidarit0ts","publication pour act",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,1,"no","no","no",NA,NA,NA,1,88021,3470,NA,NA,"france","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3709",88,22,16,2,1,"regional","small town or countr",302,"anderes","violence contre pers",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88022,NA,NA,NA,"france","heavy violence",0,"other goals",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3710",88,23,16,2,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88023,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3711",88,25,23,2,1,"national","large city",301,"abstrakte ziele Auto","attentat, incendie c",5,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,301,NA,1,88025,3501,NA,NA,"france","heavy violence",1,"other autonomous mov",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3712",88,27,1,3,1,"national","large city",322,"regionale Emanzipati","r0union protestation",50,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,43,0,0,NA,NA,NA,NA,322,NA,1,88027,NA,NA,NA,"france","demonstrative",0,"regionalist movement",50,0,0,0,0,0,0,0,0,0,0,"demonstrative",0.938086303939962
"3713",88,28,8,3,1,"national","large city",322,"regionale Emanzipati","manifestation, march",1000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,41,0,0,NA,NA,NA,NA,322,NA,1,88028,NA,NA,NA,"france","demonstrative",0,"regionalist movement",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",18.7617260787993
"3714",88,29,8,3,1,"national","large city",322,"regionale Emanzipati","manifestation avec v",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,44,0,0,NA,NA,NA,NA,322,NA,1,88029,NA,NA,NA,"france","light violence",0,"regionalist movement",500,0,0,0,0,0,0,0,0,0,0,"light violence",9.38086303939963
"3715",88,30,8,3,1,"national","medium-sized town",302,"anderes Gesundheit","manifestation, march",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88030,NA,NA,NA,"france","demonstrative",0,"other goals",1100,0,0,0,0,0,0,0,0,0,0,"demonstrative",20.6378986866792
"3716",88,31,15,3,1,"national","small town or countr",301,"gegen Rassismus","fete avec significat",50000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88031,3400,NA,NA,"france","demonstrative",1,"anti-racism",50000,0,0,1,0,0,0,0,0,0,0,"festivals",938.086303939963
"3717",88,32,15,3,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,2,88032,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3718",88,34,22,3,1,"national","large city",301,"andere Bildungsfrage","manifestation, march",1000,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,88034,NA,NA,NA,"france","demonstrative",0,"education",1000,1,0,0,0,0,0,0,0,0,0,"demonstrative",18.7617260787993
"3719",88,35,22,3,1,"regional","small town or countr",315,"gegen Atomenergie","autres confrontative",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,3101,1,88035,NA,NA,NA,"france","light violence",1,"anti-nuclear movemen",500,0,0,0,0,0,0,0,0,0,0,"light violence",9.38086303939963
"3720",88,36,22,3,1,"national","small town or countr",318,"gegen Atomenergie","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,3101,1,88036,NA,NA,NA,"france","demonstrative",1,"anti-nuclear movemen",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",9.38086303939963
"3721",88,37,29,3,1,"national","large city",301,"anderes Gesundheit","manifestation, march",2000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,1,88037,NA,NA,NA,"france","demonstrative",0,"other goals",2000,0,0,0,0,0,0,0,0,0,0,"demonstrative",37.5234521575979
"3722",88,38,29,3,1,"national","large city",304,"andere Gegenmobilisi","manifestation, march",50000,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,304,NA,4,88038,NA,NA,NA,"france","demonstrative",0,"coutermobilization",50000,0,0,0,0,0,0,0,1,0,0,"demonstrative",938.086303939963
"3723",88,39,5,4,1,"international","large city",301,"gegen spezifische po","r0union protestation",200,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3712,301,3710,1,88039,3400,NA,NA,"france","demonstrative",1,"other solidarity mov",200,0,0,1,0,0,0,0,0,0,0,"demonstrative",3.75234521575984
"3724",88,40,5,4,1,"national","large city",301,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,301,NA,2,88040,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3725",88,42,12,4,2,"national","large city",324,"regionale Emanzipati","gr0ve faim",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,324,NA,1,88042,NA,NA,NA,"france","confrontative",0,"regionalist movement",30,0,0,0,0,0,0,0,0,0,0,"confrontative",0.562851782363977
"3726",88,43,12,4,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88043,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3727",88,44,12,4,1,"international","large city",301,"gegen spezifische po","manifestation, march",5000,0,0,0,1,0,"no","no",0,1,0,0,0,0,1,60,0,0,"no","yes, other event","yes",3712,301,3710,1,88044,3400,NA,NA,"france","demonstrative",1,"other solidarity mov",5000,0,0,1,1,0,1,0,0,0,0,"demonstrative",93.8086303939963
"3728",88,45,19,4,1,"local","small town or countr",311,"Justiz/Polizei links","autres confrontative",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,44,0,0,NA,NA,NA,NA,NA,NA,1,88045,NA,NA,NA,"france","light violence",0,"civil rights",50,0,0,0,0,0,0,0,0,0,0,"light violence",0.938086303939962
"3729",88,46,19,4,1,"local","small town or countr",311,"Justiz/Polizei links","violence contre pers",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88046,NA,NA,NA,"france","heavy violence",0,"civil rights",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3730",88,47,19,4,1,"national","large city",322,"regionale Emanzipati","manifestation, march",3000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,323,NA,1,88047,NA,NA,NA,"france","demonstrative",0,"regionalist movement",3000,0,0,0,0,0,0,0,0,0,0,"demonstrative",56.2851782363984
"3731",88,48,19,4,1,"national","small town or countr",322,"regionale Emanzipati","violence contre pers",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,1,NA,NA,NA,NA,NA,NA,2,88048,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3732",88,50,19,4,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88050,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3733",88,51,19,4,1,"national","medium-sized town",321,"Gegenmobilisierung S","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,321,NA,1,88051,NA,NA,NA,"france","heavy violence",0,"right-wing extremism",5,0,0,0,0,0,0,0,0,1,0,"heavy violence",0.0938086303939965
"3734",88,61,26,4,1,"national","medium-sized town",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,5,NA,NA,NA,NA,NA,NA,4,88061,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3735",88,64,3,5,1,"national","large city",301,"anderes Solidarit0ts","manifestation, march",15000,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3202,301,3202,1,88064,3750,NA,NA,"france","demonstrative",1,"other solidarity mov",15000,1,0,0,0,0,0,0,0,0,0,"demonstrative",281.425891181989
"3736",88,65,3,5,1,"national","large city",301,"anderes Solidarit0ts","manifestation, march",1e+05,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3202,301,3202,1,88065,NA,NA,NA,"france","demonstrative",1,"other solidarity mov",1e+05,1,0,0,0,0,0,0,0,0,0,"demonstrative",1876.17260787993
"3737",88,66,3,5,1,"national","large city",302,"gegen Rassismus","manifestation, march",1500,0,0,0,1,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3202,302,3202,1,88066,3401,NA,NA,"france","demonstrative",1,"anti-racism",1500,1,0,0,0,0,1,0,0,0,0,"demonstrative",28.1425891181989
"3738",88,67,3,5,1,"national","large city",303,"gegen Rassismus","manifestation, march",4000,0,0,0,1,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3202,303,3202,1,88067,3401,3755,NA,"france","demonstrative",1,"anti-racism",4000,1,0,0,0,0,1,0,0,0,0,"demonstrative",75.0469043151974
"3739",88,68,3,5,1,"national","medium-sized town",318,"gegen Rassismus","manifestation, march",2500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3202,318,3202,1,88068,NA,NA,NA,"france","demonstrative",1,"anti-racism",2500,0,0,0,0,0,0,0,0,0,0,"demonstrative",46.9043151969974
"3740",88,69,3,5,1,"national","large city",301,"anderes Solidarit0ts","destruction limit0e",10,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,1,"no","yes, other event","yes",3203,301,3203,1,88069,3752,NA,NA,"france","light violence",1,"other solidarity mov",10,0,0,0,0,0,0,0,0,0,0,"light violence",0.187617260787993
"3741",88,70,3,5,1,"national","large city",301,"anderes Solidarit0ts","violence symbolique",10,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3203,301,3203,1,88070,3752,NA,NA,"france","confrontative",1,"other solidarity mov",10,0,0,0,0,0,0,0,0,0,0,"confrontative",0.187617260787993
"3742",88,71,3,5,1,"national","large city",301,"anderes Solidarit0ts","violence symbolique",10,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3203,301,3203,1,88071,3752,NA,NA,"france","confrontative",1,"other solidarity mov",10,0,0,0,0,0,0,0,0,0,0,"confrontative",0.187617260787993
"3743",88,72,3,5,1,"national","large city",301,"anderes Solidarit0ts","violence symbolique",10,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3203,301,3203,1,88072,3752,NA,NA,"france","confrontative",1,"other solidarity mov",10,0,0,0,0,0,0,0,0,0,0,"confrontative",0.187617260787993
"3744",88,73,3,5,1,"national",NA,NA,"anderes Solidarit0ts","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3203,NA,3203,1,88073,3752,NA,NA,"france","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0187617260787992
"3745",88,74,3,5,1,"national","small town or countr",304,"andere Gegenmobilisi","actions symboliques/",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,NA,NA,NA,NA,NA,NA,1,88074,NA,NA,NA,"france","confrontative",0,"coutermobilization",500,0,0,0,0,0,0,0,0,0,0,"confrontative",9.38086303939963
"3746",88,75,3,5,1,"national","small town or countr",304,"Tierschutz","r0union protestation",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,NA,NA,1,88075,3241,NA,NA,"france","demonstrative",1,"ecology movement",650,0,0,0,0,0,0,0,0,0,0,"demonstrative",12.1951219512195
"3747",88,76,3,5,5,"local","small town or countr",301,"Lohnfragen","blocus ou autres for",300,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88076,NA,NA,NA,"france","confrontative",0,"labor movement",300,1,0,0,0,0,0,0,0,0,0,"confrontative",5.62851782363979
"3748",88,77,3,5,1,"national","small town or countr",322,"regionale Emanzipati","attentat, incendie c",5,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,5,88077,NA,NA,NA,"france","heavy violence",0,"regionalist movement",5,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.0938086303939965
"3749",88,85,10,5,1,"national","large city",303,"f0r spezifische poli","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",3204,303,3204,6,88085,NA,NA,NA,"france","demonstrative",1,"other solidarity mov",5000,0,0,0,0,0,0,0,0,0,0,"demonstrative",93.8086303939963
"3750",88,86,10,5,1,"national","large city",301,"f0r spezifische poli","manifestation, march",600,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,0,0,"no","yes, other event","yes",3204,301,3204,1,88086,NA,NA,NA,"france","demonstrative",1,"other solidarity mov",600,0,0,0,0,0,0,0,0,0,0,"demonstrative",11.2570356472795
"3751",88,87,10,5,1,"national","medium-sized town",302,"Gegenmobilisierung S","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,4,NA,NA,NA,NA,NA,NA,1,88087,NA,NA,NA,"france","heavy violence",0,"right-wing extremism",5,0,0,0,0,0,0,0,0,1,0,"heavy violence",0.0938086303939965
"3752",88,88,10,5,1,"local","medium-sized town",305,"anderes Arbeiterbewe","blocus ou autres for",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88088,NA,NA,NA,"france","confrontative",0,"labor movement",100,0,0,0,0,0,0,0,0,0,0,"confrontative",1.87617260787995
"3753",88,91,17,5,1,"regional","small town or countr",304,"Natur- und Landschaf","r0union protestation",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88091,3212,NA,NA,"france","demonstrative",1,"ecology movement",650,0,0,0,0,0,0,0,0,0,0,"demonstrative",12.1951219512195
"3754",88,92,26,5,1,"national","small town or countr",315,"Bauernmobilisierung","blocus ou autres for",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,88092,NA,NA,NA,"france","confrontative",0,"farmers",50,0,0,0,0,0,0,0,0,0,0,"confrontative",0.938086303939962
"3755",88,97,31,5,1,"national","medium-sized town",316,"Gegenmobilisierung S","violence contre pers",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,15,3,NA,NA,NA,NA,NA,NA,1,88097,NA,NA,NA,"france","heavy violence",0,"right-wing extremism",5,0,0,0,0,0,0,0,0,1,0,"heavy violence",0.0938086303939965
"3756",88,98,31,5,1,"national","medium-sized town",316,"Gegenmobilisierung S","violence contre pers",150,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,9,2,NA,NA,NA,NA,NA,NA,1,88098,NA,NA,NA,"france","heavy violence",0,"right-wing extremism",150,0,0,0,0,0,0,0,0,1,0,"heavy violence",2.8142589118199
"3757",88,99,7,6,1,"national","medium-sized town",316,"anderes Solidarit0ts","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88099,NA,NA,NA,"france","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",9.38086303939963
"3758",88,101,14,6,1,"regional","small town or countr",310,"anderes Oekologiebew","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,88101,NA,NA,NA,"france","demonstrative",1,"ecology movement",5000,0,0,0,0,0,0,0,0,0,0,"demonstrative",93.8086303939963
